Year,Province,R&D Personnel,Internal R&D Expenditure (10K RMB),Labor Service Cost (10K RMB),Equipment Cost (10K RMB),Institutional Expenditure (10K RMB),Tech Renovation Expenditure (10K RMB),Technology Import Expenditure (10K RMB),Technology Assimilation Expenditure (10K RMB),Domestic Tech Purchase Expenditure (10K RMB),New Product Investment,Valid Invention Patents,Firms with R&D Institutions,Entrepreneurial Activity,Total Profit (100M RMB),Green Invention Output,Postal & Telecom Volume,Postal Volume,Telecom Volume,Enterprise Informatization Level,Digital Infra - Fiber Length,Digital Infra - Broadband Ports per Capita,Digital Economy,Enterprise Digitalization,Digital Policy Keyword Frequency,Education Expenditure,Science & Tech Expenditure,Tertiary Sector Employment Share,Higher Education Share,Innovation Labor Input,Fixed Asset Investment,New Productivity Level,Economic Development Level,Openness Level,Industrial Structure,Population Density,Industrialization Level,Urbanization Level,New Fixed Assets in Electronics & Telecom (100M RMB),New Fixed Assets in Computers & Office Equipment (100M RMB)
2019,Shanxi,16390,266598,119836,5764,222144,19582,34,60,4460,0.0009,2276,142,11135.6309,112,0.1991,2491.5421,116.3466,2375.1955,6,1278772.4,0.6143,0.1371,507,74,6962768,577171,0.497,0.0952,46853,137.14,0.2098,48468.67,0.943372286,0.0000195,0.0000206,0.943372286,0.612810981,135.54,1.6
2019,Anhui,78828,2275704,905068,206430,1966048,481684,2168,1613.333333,26680,0.0035,17804,1284,11670.0752,434,0.1481,4447.4787,440.7618,4006.7169,14.4,2252491.55,0.5715,0.1987,1332,120,12222085,3779505,0.4051,0.0828,175318,846.98,0.2435,60561,0.965895048,0.0000159,0.0000165,0.965895048,0.570256074,801.84,45.14
2019,Jiangxi,78122,1651314,346242,147070,1742180,148526,2094,201.04,5152,0.0055,9892,1312,12645.7041,724,0.1451,3068.6807,230.1831,2838.4976,9.1,1879451.11,0.5247,0.1701,616,83,11485039,1829194,0.449,0.0886,105593,670.18,0.2367,54640.14,0.97298433,0.0000178,0.0000183,0.97298433,0.590788308,560.62,109.56
2019,Henan,76478,1717226,697906,68888,1175328,116648,2284,266,22156,0.0015,12938,468,9533.3506,674,0.1834,6589.5735,590.4545,5999.119,7,1761147.41,0.48,0.2946,1293,88,18107089,2110712,0.4487,0.0895,191570,1209.68,0.2329,54356,1.037380234,0.0000191,0.0000184,1.037380234,0.54014746,1165.54,44.14
2019,Hubei,77908,3058796,913826,448902,2029340,205334,5922,610,18996,0.0041,27320,642,9430.5049,564,0.1608,3829.3434,458.5083,3370.8351,9.7,1780905.28,0.5167,0.1985,1637,53,11471017,3192848,0.4349,0.092,178330,496.84,0.2234,76712.19,1.00879065,0.0000132,0.000013,1.00879065,0.618356673,468.5,28.34
2019,Hunan,56584,1717098,486384,61074,834560,279360,3540,31144,39246,0.0031,15294,628,8175.6475,544,0.1628,4570.6063,321.788,4248.8183,10,2030592.97,0.4515,0.2194,1692,101,12700248,1719206,0.3947,0.0916,157277,591.04,0.2157,60104.17,0.957342228,0.0000159,0.0000166,0.957342228,0.574548193,550.08,40.96
2019,Inner Mongolia,2984,93886,23898,5712,9156,4530,9.4,9.6,53,0.0003,788,22,12729.6064,20,0.2377,2126.1721,50.3668,2075.8053,6,1309859.3,0.5684,0.096,145,46,6099668,284875,0.4384,0.0922,24897,221.44,0.1677,71170,0.953381059,0.0000134,0.0000141,0.953381059,0.664596273,192.7,28.74
2019,Guangxi,6638,99048,35914,7738,85314,15970,86,804,8218,0.0004,2670,74,9335.6484,254,0.1675,3747.1915,159.4403,3587.7513,9.5,1758471.84,0.6068,0.1794,580,98,10145198,723268,0.3839,0.0876,47420,337.46,0.2206,42778,1.004348029,0.0000235,0.0000234,1.004348029,0.529706945,230.12,107.34
2019,Chongqing,43676,1377266,418680,97874,791478,150102,18114,1006,17578,0.0033,8422,390,9494.918,432,0.1859,2769.308,166.3121,2602.9959,12.4,1201848.29,0.7272,0.1329,446,162,7282575,792329,0.5111,0.0875,97602,586.52,0.2182,74337,1.020057307,0.0000137,0.0000135,1.020057307,0.682245922,428.12,158.4
2019,Sichuan,80398,2696302,756978,233354,2098332,659836,69294,5672,92958,0.0036,27190,544,9572.9375,734,0.192,5612.7102,447.7607,5164.9495,11.8,3328646,0.7022,0.3147,2288,43,15788811,1849453,0.432,0.0835,170777,414.7,0.2457,55619,1.002786817,0.000018,0.000018,1.002786817,0.553586397,367,47.7
2019,Guizhou,16698,497082,119144,52584,391114,279996,2424,162,5324,0.0016,6088,170,12586.7979,116,0.1275,3950.7669,76.0492,3874.7177,9.4,1150936.26,0.4573,0.1219,540,94,10676176,1141315,0.3941,0.0765,37757,149.74,0.1933,43727.09,1.061881776,0.0000243,0.0000229,1.061881776,0.51481289,118.24,31.5
2019,Yunnan,11158,180102,41588,12970,132146,17790,5988,884.6,2868,0.0005,2474,112,9522.7832,274,0.2316,4303.5442,118.3197,4185.2245,10.5,2002875.41,0.4436,0.1557,408,101,10698512,590031,0.3846,0.0776,57157,24.64,0.22,49323.03,0.97204085,0.0000197,0.0000203,0.97204085,0.486635554,24.46,0.18
2019,Tibet,130,7926,3680,312,844,279.8,55,11,3248,0.0002,148,2,19204.1543,14,0.1902,306.1666,4.7948,301.3718,10.1,201862.31,0.5792,0.0219,85,49,2632593,72813,0.4261,0.0525,1751,22.8,0.0973,47491,1.029710893,0.0000217,0.0000211,1.029710893,0.346260388,0.8,22
2019,Shaanxi,53402,1955938,535758,233664,632352,403318,10692,15,23620,0.0047,14340,208,14590.6943,524,0.1967,3560.0318,193.122,3366.9098,11,1532139.28,0.5889,0.1354,614,49,9512294,713846,0.4592,0.0936,115319,436.68,0.2148,65506.46,1.017441944,0.0000155,0.0000153,1.017441944,0.612829615,419.26,17.42
2019,Gansu,3688,177226,42920,53706,96426,3848,2030,56,2080,0.0014,952,34,8648.4258,100,0.143,1997.5078,38.6322,1958.8756,7.9,887835.62,0.5603,0.088,175,49,6360518,293876,0.319,0.0819,25956,45.96,0.1461,34706.61,0.95067078,0.0000274,0.0000288,0.95067078,0.50697489,28.28,17.68
2019,Qinghai,1396,28294,8616,12,3958,2172,22,135,1662.5,0.0009,310,14,11228.8135,10,0.2217,645.0785,8.0992,636.9794,9.3,324874.24,0.648,0.0272,121,50,2213688,103675,0.4787,0.0785,5476,29.14,0.142,49976,0.980099648,0.0000196,0.00002,0.980099648,0.588135593,7.14,22
2019,Ningxia,3442,179692,14146,6866,87238,16150,88,930,182.5,0.0018,380,50,12229.1494,40,0.2105,763.9074,19.9842,743.9232,8.6,240151.94,0.7253,0.0303,86,61,1793274,312586,0.499,0.0882,12016,35.28,0.1104,52537,1.031977464,0.0000196,0.000019,1.031977464,0.635983264,2.28,33
2019,Xinjiang,948,44054,9620,3524,54630,4302,73.2,530,4790,0.0001,244,18,12329.9336,14,0.198,2049.026,43.025,2006.001,5.7,1194424.33,0.7108,0.1011,511,42,8630689,408139,0.495,0.0927,13820,7.16,0.1714,53542,1.013783572,0.0000189,0.0000187,1.013783572,0.555295037,5.36,1.8
2019,Eastern Region,1639930,56944714,25232274,4775178,75310324,8183370,2062892,152626,5433004,0.0596,779056,23838,140730.4698,14590,1.8542,65171.0538,12670.5245,52500.5295,116.1,17730271.18,7.9199,2.775,58180,741,161682022,38660020,5.6024,0.9681,3149286,7360.74,3.1189,1039464.53,11.19237652,0.0001404,0.00013866,11.19237652,7.903143158,6570.26,790.48
2019,Central Region,384310,10686738,3469260,938130,7969596,1251132,16042,32080,116688,0.0186,85524,4476,62590.9132,3052,0.9993,31634.1183,2569.9743,29064.144,56.2,10983360.72,3.1587,1.2184,7077,519,90528553,14762371,2.6294,0.5397,854941,3951.86,1.362,501571.14,8.664879543,0.000159,0.0001659,8.664879543,5.481593643,3682.12,269.74
2019,National,2295448,76079278,31129028,6488310,88286106,11240134,2188026,191398,5731496,0.1016,943898,30258,365318.5569,21008,5.4209,131526.2852,16818.8967,114707.3888,293.9,46102583.02,19.952,5.67,73156,2069,351479680,61539064,14.4215,2.6931,4775875,13835.7,6.9797,2134880.86,30.95315981,0.0005136,0.00051756,30.95315981,19.41388104,12264.94,1570.76
2019,Western Region,224558,7336812,2010944,708312,4382986,1558014,108628,6638,157432,0.0185,64006,1638,128744.2559,2530,2.0646,28084.2195,1166.4659,26917.7537,106.2,13824065.52,6.7496,1.3085,5854,646,81688798,6562938,4.7827,0.9001,585051,2311.52,1.9798,597935.19,11.03383211,0.0002118,0.0002117,11.03383211,6.147355823,1823.76,487.76
2019,Jilin,7862,159444,46054,6606,154230,9492,300,274.3,8688,0.0017,2590,80,11452.002,290,0.1696,1863.8585,94.549,1769.3095,5.1,791001.83,0.689,0.0867,761,60,5005285,391824,0.4683,0.0949,42323,126.24,0.17,47554,0.91422383,0.0000192,0.000021,0.91422383,0.616421569,113.64,12.6
2019,Liaoning,27872,750000,332690,39620,265222,108508,826,54,13784,0.0019,9758,156,11336.123,470,0.1853,2925.9066,202.7009,2723.2057,5.5,1499785.84,0.7647,0.1606,924,47,7023767,740289,0.4717,0.0967,99880,49.54,0.182,58019,0.985728813,0.000017,0.0000172,0.985728813,0.712181436,45.8,3.74
2019,Heilongjiang,10916,201572,37808,20464,203750,129618,164,407,1900,0.0013,2964,70,10464.793,74,0.1479,1847.1285,114.6821,1732.4464,4.8,1274097.93,0.6701,0.1208,360,56,5551255,421622,0.467,0.0936,44394,35.8,0.167,41155.97,0.879162124,0.0000214,0.0000243,0.879162124,0.646082949,29.36,6.44
2020,Beijing,58920,3159494,1282280,191550,2378030,17978,82700,2000,397878,0.0068,62486,404,8156.0532,1110,0.2381,3727.8709,480.2409,3247.63,22.8,440119.33,0.9521,0.3651,15395,90,11382900,4109600,0.8093,0.1221,336280,82.9,0.3363,164158,1.00445589,0.00000612,0.00000609,1.00445589,0.875285519,78.06,4.84
2020,Tianjin,38772,1323114,520544,118780,1189602,53676,140,28,3644,0.0056,13462,210,13521.0264,400,0.1942,1779.1417,194.6017,1584.54,6.8,376891.73,0.9047,0.0746,829,124,4429100,1181700,0.6028,0.1087,90640,303.86,0.1638,101067.82,1.005406172,0.00000995,0.00000989,1.005406172,0.847152127,282.94,20.92
2020,Hebei,30292,1170674,337912,323400,958470,43704,1028,1970,92648,0.0019,8928,500,13007.6875,432,0.2035,6825.4102,853.7002,5971.71,7.7,2230109.96,0.6161,0.2638,778,60,15962600,1017600,0.459,0.0935,125058,477.78,0.1785,48302,1.005424206,0.0000208,0.0000207,1.005424206,0.600750268,437.92,39.86
2020,Shanghai,73646,4270642,1742104,355784,2072660,172008,7784,42592,32382,0.0068,47768,332,16138.2432,862,0.2048,3672.3274,848.1374,2824.19,11.2,697996.85,0.9332,0.1561,7459,85,10005900,4062000,0.6543,0.115,228621,184.12,0.308,156803,0.993399871,0.00000634,0.00000638,0.993399871,0.893086817,160.78,23.34
2020,Jiangsu,380574,14858618,5240094,1249152,12361450,1579132,120286,159562,122138,0.0081,124222,5736,25686.6367,3682,0.1759,10888.2291,1699.5091,9188.72,10.4,3990069.02,0.8523,0.4103,6600,51,24065300,5843900,0.4647,0.0983,669084,2815.44,0.4333,121333,0.999158926,0.00000823,0.00000824,0.999158926,0.734457945,2522.92,292.52
2020,Zhejiang,239782,7366852,3278930,500500,8818614,861244,91064,1858,83718,0.0069,61636,4080,14603.5127,2190,0.1539,12620.9293,4310.9393,8309.99,12.2,3497879.24,0.9325,0.3798,9939,97,18810900,4721300,0.5074,0.0951,582981,579.76,0.3323,100738,0.998831821,0.00000992,0.00000993,0.998831821,0.721706865,543.08,36.68
2020,Fujian,100472,4012696,1800244,381928,2993050,616670,38870,28186,191042,0.0048,30240,624,14821.2637,1184,0.1561,4764.9401,856.4801,3908.46,11.9,1548884.49,0.8098,0.2284,4143,56,10315700,1494400,0.5277,0.0925,185622,516.8,0.2295,105106.17,1.006772485,0.00000958,0.00000951,1.006772485,0.687575102,491.42,25.38
2020,Shandong,120222,4614610,1587054,282808,2871052,686446,36180,2220,98542,0.0031,34614,866,15030.0996,1362,0.1619,8192.5161,993.7161,7198.8,12.6,2630547.15,0.6647,0.322,3193,78,22838400,2986200,0.4172,0.0937,341159,737.42,0.2301,71825,1.004543683,0.000014,0.0000139,1.004543683,0.630496803,634.02,103.4
2020,Guangdong,797532,27763800,13375100,2049762,52158266,5217296,3081280,88,3761572,0.0212,542400,13650,12571.0713,6002,0.161,20833.1079,5807.8079,15025.3,11.3,3223399.31,0.6855,0.5328,18955,99,35105600,9557300,0.5322,0.0988,872238,1528.16,0.4614,88521.19,0.996485022,0.0000113,0.0000113,0.996485022,0.741524081,1408.62,119.54
2020,Hainan,2286,91576,26696,5274,165838,5974,600,300,2970,0.0014,1474,40,23512.7422,70,0.2153,1177.9778,31.2478,1146.73,13.9,322957.02,0.8425,0.0533,166,51,2958400,356700,0.5693,0.0961,8961,76.5,0.1671,55438,0.9944612,0.0000179,0.000018,0.9944612,0.602766798,10.5,66
2020,Shanxi,18310,322540,133214,24210,561232,15472,76,60,2746,0.0011,2730,250,11161.1592,112,0.1924,3242.4208,150.7208,3091.7,6.5,1319318.6,0.6653,0.149,508,111,7333600,660900,0.504,0.1003,52394,137.14,0.137,51051,0.989753776,0.0000194,0.0000196,0.989753776,0.6252149,135.54,1.6
2020,Anhui,81738,3064890,1078642,244696,2263356,660816,17318,3060.666667,34392,0.0046,27470,1536,11649.4668,454,0.1456,5662.0154,608.4254,5053.59,13.3,2371260.74,0.5805,0.2173,1715,105,12618600,3699800,0.4342,0.0901,194688,846.98,0.1881,62411,1.016270689,0.0000163,0.000016,1.016270689,0.583292383,801.84,45.14
2020,Jiangxi,87666,2260906,543738,242266,2036144,360560,1221,136.52,7758,0.0056,16338,1576,11540.0771,824,0.1436,3849.2236,311.3436,3537.88,10.2,2146725.13,0.5604,0.1782,703,81,12235900,1957400,0.4602,0.0923,124326,670.18,0.188,57068.79,0.996535234,0.0000175,0.0000175,0.996535234,0.604337243,560.62,109.56
2020,Henan,85346,2169924,832924,212692,1324098,89532,3349,178,22706,0.0018,15684,478,9510.0176,658,0.1749,8986.4256,829.6456,8156.78,7.5,1764804.92,0.4964,0.3207,1363,74,18825600,2542800,0.4541,0.0926,203080,1209.68,0.178,54691,1.013603884,0.0000185,0.0000183,1.013603884,0.554270194,1165.54,44.14
2020,Hubei,86706,3825952,944992,653442,2477860,210196,13974,2026,34190,0.0053,37504,788,8659.9434,508,0.154,4676.9439,471.7739,4205.17,11.1,1980710.14,0.5607,0.1968,1781,74,11920200,2878500,0.4621,0.0966,192168,496.84,0.1867,73687.46,1.010218971,0.0000137,0.0000136,1.010218971,0.628894691,468.5,28.34
2020,Hunan,74118,2424764,752356,76136,976046,251770,578,20,9786,0.0032,17172,620,8637.4883,812,0.1601,6100.4653,429.2153,5671.25,10.9,2143013.82,0.4879,0.2158,1550,96,13252500,2206600,0.4756,0.0945,177561,591.04,0.18,62537,1.005808561,0.0000161,0.000016,1.005808561,0.587659895,550.08,40.96
2020,Inner Mongolia,5542,149976,36372,22424,35314,4852,9.4,9.6,66,0.0005,1342,36,11614.9912,48,0.2256,2648.4118,63.6818,2584.73,6.9,1538618.78,0.5999,0.0996,132,33,6421700,323800,0.4734,0.0974,27914,221.44,0.1456,71640,1.005895449,0.000014,0.000014,1.005895449,0.674989596,192.7,28.74
2020,Guangxi,8278,165956,51520,7370,129726,18858,916,804,488,0.0005,2536,104,10452.4258,172,0.17,5042.1592,215.2992,4826.86,10.1,2206241.46,0.6687,0.1987,509,97,10611000,662600,0.4054,0.0901,45821,337.46,0.1601,44237,1.001626467,0.0000226,0.0000226,1.001626467,0.541940626,230.12,107.34
2020,Chongqing,47854,1727192,522418,206008,1135606,82362,42280,1006,12114,0.0038,10472,638,10076.3809,620,0.1728,3392.3313,202.1013,3190.23,13.7,1291877.8,0.7382,0.1358,630,150,7549700,828700,0.5233,0.0947,105712,586.52,0.1714,78294,0.998420824,0.0000128,0.0000128,0.998420824,0.694608912,428.12,158.4
2020,Sichuan,89182,3266980,1098208,294940,1772346,727188,72576,2504,65036,0.0041,34652,666,10425.7227,952,0.1941,8064.4271,537.6971,7526.73,12.6,3535456.84,0.7508,0.3312,2749,52,16861600,1817000,0.4436,0.0895,189829,414.7,0.2155,58009,1.002008999,0.0000173,0.0000172,1.002008999,0.567315733,367,47.7
2020,Guizhou,21030,659504,156972,40946,575092,209204,1338,270,4608,0.0021,6156,214,11307.6416,124,0.1578,5163.3057,85.4757,5077.83,10.6,1230460.21,0.4522,0.131,520,94,10733400,1131900,0.4154,0.0837,41496,149.74,0.152,46355,0.998095135,0.0000215,0.0000216,0.998095135,0.531622602,118.24,31.5
2020,Yunnan,12900,333292,88546,18540,140168,12622,1498,884.6,3265,0.0007,2852,114,10383.21,466,0.2341,5805.9355,158.0955,5647.84,11.6,2222144.76,0.4697,0.1633,338,86,11620200,649400,0.386,0.0851,60369,24.64,0.1641,52047,0.998620478,0.0000192,0.0000192,0.998620478,0.500423549,24.46,0.18
2020,Tibet,246,9252,5054,196,2540.666667,279.8,500,800,3248,0.0002,170,2.666666667,15775.2061,16,0.3618,434.0815,4.9915,429.09,9.6,247669,0.599,0.0457,205,55,2738900,89900,0.487,0.0662,1579,88.8,0.096,52280,1.001242923,0.0000192,0.0000191,1.001242923,0.357923497,0.8,88
2020,Shaanxi,57788,2047538,630464,129354,690010,308252,1216,24,10292,0.0054,17324,258,11293.376,670,0.1842,4385.5116,236.7816,4148.73,11.6,1695298.25,0.6515,0.153,670,42,9985800,564500,0.4893,0.0984,118807,436.68,0.1794,65866.92,1.006447242,0.0000153,0.0000152,1.006447242,0.626548673,419.26,17.42
2020,Gansu,4286,200078,70976,32870,124606,1088,1800,50,136,0.0011,1348,42,9316.8994,92,0.1798,2604.7686,47.1286,2557.64,8.8,938821.33,0.5841,0.0971,151,44,6629900,320700,0.3734,0.0879,26814,45.96,0.121,35848,1.004095347,0.000028,0.0000279,1.004095347,0.522191124,28.28,17.68
2020,Qinghai,850,27416,6212,3832,28478,2110,456,234,2110,0.0006,524,14,11241.7549,24,0.2682,837.1281,9.5881,827.54,10.3,375296.45,0.6964,0.0223,67,52,2181400,105600,0.5233,0.0847,4423,31.14,0.1417,50845,0.999480775,0.0000197,0.0000197,0.999480775,0.600337268,7.14,24
2020,Ningxia,3718,170948,17560,13396,79282,8636,234,930,186.25,0.0022,568,38,11729.9873,72,0.2014,949.3217,24.9817,924.34,8.9,269377.58,0.7628,0.0309,54,73,2084200,279100,0.5203,0.0937,12169,70.28,0.1164,55021,0.991036513,0.000018,0.0000182,0.991036513,0.649098474,2.28,68
2020,Xinjiang,1286,52486,10532,1116,33086,434,73.2,530,974,0.0001,638,24,11639.0332,42,0.2041,3138.0183,45.9683,3092.05,6.2,1402369.98,0.7504,0.1073,473,57,9081100,412500,0.5199,0.0943,14109,7.16,0.1573,53606,0.999761967,0.0000187,0.0000187,0.999761967,0.565250965,5.36,1.8
2020,Eastern Region,1842498,68632074,29190960,5458938,85967030,9254126,3459330,236506,4786532,0.0666,927230,26442,157048.3365,17292,1.8647,82013.9072,16538.7672,65475.14,120.8,18958854.1,8.1934,2.7862,67457,791,170938900,36363700,5.5439,1.0138,3440644,7302.74,2.8403,1060720.18,11.0202559,0.00013594,0.00013564,11.0202559,7.995480266,6570.26,732.48
2020,Central Region,433884,14068978,4285864,1453440,9638736,1588348,31948,2046,111578,0.0216,116898,5248,61158.1524,3368,0.9706,40662.6998,3344.9898,37317.71,59.5,11725833.35,3.3512,1.2778,7620,541,94489000,15502300,2.7902,0.5664,944217,3951.86,1.0578,513068.25,9.045839427,0.0001622,0.0001615,9.045839427,5.587628962,3682.12,269.74
2020,National,2582956,92981882,36658210,7797838,101229256,12597480,3614596,241588,5038348,0.1145,1141810,34200,373739.4998,24788,5.6885,168245.0534,21844.1134,146400.94,311.1,50153432.63,20.8042,5.8783,83520,2097,369618400,59945400,14.8674,2.8448,5206597,13880.7,5.9927,2190409.35,31.06151082,0.00050264,0.00050164,31.06151082,19.75468231,12264.94,1615.76
2020,Western Region,252960,8810616,2694832,770994,4743716,1375604,121622,2528,95824,0.0208,78582,2148,123641.6379,3300,2.3283,37423.2412,1416.4912,36006.75,114,15415013.66,7.1238,1.4163,6366,617,85887900,6523100,5.0869,0.9683,621128,2414.52,1.6749,619811.92,11.00510565,0.0002037,0.0002036,11.00510565,6.290310393,1823.76,590.76
2020,Jilin,8214,248296,57624,40616,201356,15092,148,330,9534,0.0016,2978,92,11825.8779,278,0.1902,2242.0927,122.1927,2119.9,5.5,909122.88,0.6882,0.109,761,54,5266900,399400,0.4798,0.0988,44472,126.24,0.1336,50561,1.004722019,0.0000199,0.0000198,1.004722019,0.626511046,113.64,12.6
2020,Liaoning,36348,1012866,364278,50802,474932,181592,1372,54,32346,0.0023,12864,186,10305.1113,490,0.1977,3667.2753,278.3353,3388.94,5.8,1644879.1,0.7767,0.1621,892,49,7411500,727100,0.4948,0.1006,111931,49.54,0.1503,58629,1.004151359,0.0000171,0.0000171,1.004151359,0.721504113,45.8,3.74
2020,Heilongjiang,9052,209054,64652,23048,203488,182718,176,176,2532,0.0016,3258,84,9760.3838,62,0.137,2235.8372,143.3372,2092.5,5.5,1499729.54,0.6709,0.1269,424,45,5624200,429800,0.4718,0.0969,44205,35.8,0.1358,42432,1.004774934,0.0000237,0.0000236,1.004774934,0.655944497,29.36,6.44
2021,Beijing,64952,4238170,1397920,159042,2817848,10778,4886,115984,470246,0.0098,87864,410,10366.834,5184,0.2419,795.96,283,512.96,23.5,471874.69,0.9277,0.4198,16926,56,11478293,4494463,0.81,0.1221,338297,82.9,0.3699,187526,0.981090622,0.00000523,0.00000533,0.981090622,0.875285519,78.06,4.84
2021,Tianjin,49488,1633016,631146,122080,1452874,53960,1588,28,12676,0.0054,14654,244,14252.4395,528,0.2016,346.46,138.75,207.71,7.3,325075.68,0.985,0.0779,990,101,4792461,1039691,0.6053,0.1087,102986,303.86,0.185,113660,1.000633468,0.0000088,0.0000088,1.000633468,0.848506919,282.94,20.92
2021,Hebei,29770,946860,240280,42842,1229126,59402,716,1970,210030,0.0017,11056,554,12160.2842,538,0.1937,1284.73,528.09,756.64,7.5,2300353.75,0.673,0.2748,942,49,16288098,1126381,0.4658,0.0935,125609,477.78,0.1925,54181,0.99983389,0.0000185,0.0000185,0.99983389,0.611439313,437.92,39.86
2021,Shanghai,82568,5612842,1738928,1702762,2628802,135298,5094,23458,29514,0.0085,52982,360,17554.0781,1092,0.2057,2266.5,1691.92,574.58,11.3,713201.79,0.9403,0.1688,8316,99,10394696,4227023,0.6557,0.115,235518,184.12,0.3629,175420,0.989795918,0.00000564,0.0000057,0.989795918,0.893129771,160.78,23.34
2021,Jiangsu,495540,18096348,6625802,1216968,14393206,2225522,227642,6290,170294,0.0088,142906,5616,18383.9512,4588,0.1761,2301.47,972.66,1328.81,10.4,4158883.29,0.8776,0.4198,8308,57,25634070,6715899,0.468,0.0983,755899,2815.44,0.5514,138255,0.991204658,0.00000717,0.00000723,0.991204658,0.739447384,2522.92,292.52
2021,Zhejiang,256738,8334584,3565436,530538,11832492,1122986,46378,1422,133466,0.0081,82548,4840,14451.957,2780,0.15,3336.85,2231.46,1105.39,11.9,3714745.41,0.9538,0.3906,10588,67,20395156,5785958,0.504,0.0951,575284,579.76,0.3638,113839,0.992911041,0.00000872,0.00000878,0.992911041,0.726605505,543.08,36.68
2021,Fujian,138608,5179734,2351624,361622,3918178,921562,34198,36222,305744,0.0057,34834,660,16198.8301,1856,0.1687,1005.31,474.78,530.53,11.8,1683408.58,0.847,0.2558,4588,52,10798136,1551131,0.5312,0.0925,235412,516.8,0.2495,118750,0.984749474,0.00000829,0.00000842,0.984749474,0.696919035,491.42,25.38
2021,Shandong,170638,5437544,1717094,445072,3854398,906608,226312,2926,131002,0.0036,44418,1314,15227.8174,1492,0.1678,1658.93,642.8,1016.13,14.8,2749108.85,0.6919,0.3395,3975,90,24110936,3723197,0.4217,0.0937,447642,737.42,0.2731,81510,1.00266225,0.0000123,0.0000123,1.00266225,0.639429695,634.02,103.4
2021,Guangdong,886570,32761142,15785920,1463308,60240780,5809720,1697154,746,2323368,0.0207,646694,16168,13000.5361,8248,0.1487,4953.47,3021.1,1932.37,11.3,3483502.73,0.7359,0.5537,21778,105,37966864,9827638,0.5308,0.0988,885248,1528.16,0.4888,98561,0.997199704,0.0000101,0.0000101,0.997199704,0.746294544,1408.62,119.54
2021,Hainan,3254,129926,37616,8220,301940,5732,600,300,9338,0.0016,1906,52,26601.373,90,0.2328,166.74,30.97,135.77,13.8,361365.14,1.0745,0.054,213,65,2951031,404731,0.5754,0.0961,13457,25.5,0.1762,63991,0.995561876,0.0000156,0.0000156,0.995561876,0.609803922,10.5,15
2021,Shanxi,18746,293610,93530,50258,627434,10086,1088,60,5422,0.0012,3220,302,12369.7412,216,0.1885,505.42,130.79,374.63,6.6,1476041.23,0.7123,0.1472,550,93,7779970,833840,0.5114,0.1003,57228,137.14,0.153,65625,0.987748571,0.0000151,0.0000152,0.987748571,0.634195402,135.54,1.6
2021,Anhui,112576,3890902,1198078,359596,3361944,954458,7240,4508,139986,0.0054,30466,1706,12729.1514,860,0.1477,995.97,393.55,602.42,12.5,2525823.24,0.6362,0.2227,2206,99,13156630,4160874,0.4386,0.0901,235292,846.98,0.21,69676,1.009257133,0.0000145,0.0000144,1.009257133,0.593980043,801.84,45.14
2021,Jiangxi,93320,2681582,640510,199156,3036192,508982,348,72,17000,0.0059,18592,2042,15733.916,1146,0.1399,638.69,210.69,428,10.6,2338700.56,0.585,0.1744,778,94,12490987,2109502,0.4661,0.0923,124785,670.18,0.2038,66020,0.993032414,0.000015,0.0000151,0.993032414,0.614567191,560.62,109.56
2021,Henan,100058,2652560,1002068,281256,1634544,133262,4414,90,30254,0.0019,15882,710,11706.4961,804,0.167,1539.95,545.24,994.71,7.1,2009504.48,0.5698,0.313,1601,144,17864053,3292498,0.4591,0.0926,222433,1209.68,0.1922,58587,1.014047485,0.0000173,0.0000171,1.014047485,0.564504705,1165.54,44.14
2021,Hubei,109050,4727416,1208480,799634,3276976,262254,7626,11094,28854,0.0056,48982,1098,15836.3633,952,0.1592,895.46,366.57,528.89,10.8,2184267.04,0.6291,0.2005,2240,67,12019259,3145708,0.4635,0.0966,230668,496.84,0.2125,86551,0.998440226,0.0000115,0.0000116,0.998440226,0.640823328,468.5,28.34
2021,Hunan,89336,3239078,821362,186962,1554246,600670,692,368,376966,0.0041,21434,848,9127.001,810,0.1487,932.34,295.84,636.5,11,2352262.28,0.5305,0.2179,1905,98,13736279,2172976,0.48,0.0945,209329,591.04,0.1966,68913,1.007647323,0.0000146,0.0000145,1.007647323,0.597100574,550.08,40.96
2021,Inner Mongolia,4156,251614,57148,21032,56626,5950,9.4,9.6,2488,0.0008,1436,46,12743.625,96,0.2147,359.78,62.86,296.92,7.5,1577827.52,0.7292,0.1081,129,42,6412883,352819,0.4811,0.0974,26427,221.44,0.1662,88137,0.969195684,0.000011,0.0000113,0.969195684,0.682083333,192.7,28.74
2021,Guangxi,11798,257096,88174,6080,250342,83468,84,804,2454,0.0008,4964,168,9691.96,220,0.1668,698.26,162.01,536.25,9.8,2430511.82,0.7106,0.1957,528,62,10940834,711283,0.41,0.0901,55821,337.46,0.1721,50137,0.981430879,0.0000196,0.0000199,0.981430879,0.550724638,230.12,107.34
2021,Chongqing,64738,2110750,658946,140354,1489492,134146,21746,1006,25684,0.0042,12628,604,11329.3896,1012,0.1763,537.34,163.19,374.15,13.6,1415303.11,0.8132,0.1316,708,157,7949530,926407,0.5246,0.0947,123446,586.52,0.1852,87450,0.993470555,0.0000114,0.0000114,0.993470555,0.703300125,428.12,158.4
